id,type,text1,text2,text3,text4,text5,notes
sabotpod,WEAPON,"Dispara uma segunda etapa de penetradores cinéticos de alta velocidade em alcance. Causa dano pesado em escudos e dano massivo de PEM ao atingir o casco ou blindagem inimiga. Difícil de ser interrompido pela defesa de ponto.

O compartimento substitui os suportes de mísseis comuns e permite que múltiplos mísseis sejam disparados quase simultaneamente. Um carregador automático extrai, armar e prepara a próxima salva de mísseis após um curto atraso.

Mísseis da classe Sabot são armas cinéticas de dois estágios e curto alcance. Um primeiro estágio guiado projeta um conjunto secundário até uma distância de ataque de um alvo protegido por escudo. O computador de mira a bordo então aciona o propelente para um penetrador cinético. Este 'sabot', como é comumente chamado, é tipicamente um projétil estreito e estabilizado lateralmente, fabricado com material ultradenso como urânio empobrecido.

Excelente para derrubar escudos inimigos e causar sobrecarga. A blindagem padrão dos navios é espaçada, assim o sabot causa dano mais gerenciável se os escudos forem abaixados a tempo de receber o impacto na blindagem.

Este sistema de armas possui um suporte de disparo que abriga múltiplos mísseis.",,,,,
sabot_single,WEAPON,"Dispara uma segunda etapa de penetradores cinéticos de alta velocidade em alcance. Causa dano pesado em escudos e dano massivo de PEM ao atingir o casco ou blindagem inimiga. Difícil de ser interrompido pela defesa de ponto.

Mísseis da classe Sabot são armas cinéticas de dois estágios e curto alcance. Um primeiro estágio guiado projeta um conjunto secundário até uma distância de ataque de um alvo protegido por escudo. O computador de mira a bordo então aciona o propelente para um penetrador cinético. Este 'sabot', como é comumente chamado, é tipicamente um projétil estreito e estabilizado lateralmente, fabricado com material ultradenso como urânio empobrecido.

Excelente para derrubar escudos inimigos e causar sobrecarga. A blindagem padrão dos navios é espaçada, assim o sabot causa dano mais gerenciável se os escudos forem abaixados a tempo de receber o impacto na blindagem.

Este suporte só pode lançar um míssil por vez e carrega uma única recarga em um carregador de combate embutido no casco.",,,,,
sabot_fighter,WEAPON,"Dispara uma segunda etapa de penetradores cinéticos de alta velocidade em alcance. Causa dano pesado em escudos e dano massivo de PEM ao atingir o casco ou blindagem inimiga. Difícil de ser interrompido pela defesa de ponto.

Mísseis da classe Sabot são armas cinéticas de dois estágios e curto alcance. Um primeiro estágio guiado projeta um conjunto secundário até uma distância de ataque de um alvo protegido por escudo. O computador de mira a bordo então aciona o propelente para um penetrador cinético. Este 'sabot', como é comumente chamado, é tipicamente um projétil estreito e estabilizado lateralmente, fabricado com material ultradenso como urânio empobrecido.

Excelente para derrubar escudos inimigos e causar sobrecarga. A blindagem padrão dos navios é espaçada, assim o sabot causa dano mais gerenciável se os escudos forem abaixados a tempo de receber o impacto na blindagem.

Este suporte carrega apenas um único míssil.",,,,,
breach,WEAPON,"Míssil pesadamente blindado e rápido, com boa orientação e uma ogiva antiafine especializada de pequeno porte.",,,,,
breachpod,WEAPON,"Míssil pesadamente blindado e rápido, com boa orientação e uma ogiva antiafine especializada de pequeno porte.",,,,,
pilum,WEAPON,"Míssil de dois estágios adequado para suporte de longo alcance por navios de combate de retaguarda. O segundo estágio possui maior velocidade máxima, dando-lhe uma melhor chance de superar sistemas de defesa de ponto.

Um sistema de armas tecnologicamente maduro, o míssil da classe Pilum é a escolha óbvia para ataques de longo alcance por capitães cautelosos. A ogiva consiste em um dispositivo capaz de causar falhas localizadas em escudos ativos e um gerador de PEM para aplicar um impacto modesto através dessas brechas. Nenhum dos dispositivos é particularmente eficaz devido às restrições impostas pelos tanques de combustível superdimensionados do míssil.

Um sistema de carregador automático classificado para combate garante utilidade contínua, ainda que modesta, em engajamentos prolongados.",,,,,
pilum_large,WEAPON,"Míssil de dois estágios adequado para suporte de longo alcance por navios de combate de retaguarda. O segundo estágio possui maior velocidade máxima, dando-lhe uma melhor chance de superar sistemas de defesa de ponto. O sistema de lançamento 'catapulta' produz uma concentração maior de fogo.

Um sistema de armas tecnologicamente maduro, o míssil da classe Pilum é a escolha óbvia para ataques de longo alcance por capitães cautelosos. A ogiva consiste em um dispositivo capaz de causar falhas localizadas em escudos ativos e um gerador de PEM para aplicar um impacto modesto através dessas brechas. Nenhum dos dispositivos é particularmente eficaz devido às restrições impostas pelos tanques de combustível superdimensionados do míssil.

Um sistema de carregador automático classificado para combate garante utilidade contínua, ainda que modesta, em engajamentos prolongados.",,,,,
phasecl,WEAPON,"Implanta cargas de proximidade de baixa velocidade com impressionante raio de explosão e capacidade de resistir ao fogo de defesa de ponto. Especialmente devastador contra caças, mas também eficaz contra alvos blindados.",,,,,
phasecl_bomber,WEAPON,"Implanta cargas de proximidade de baixa velocidade com impressionante raio de explosão. Especialmente devastador contra caças, mas também eficaz contra alvos blindados.",,,,,
typhoon,WEAPON,"Este sistema de armas simples, mas poderoso, consiste em um tubo de lançamento e um carregador que geralmente abriga um punhado de torpedos padrão da classe Ceifador.",,,,,
cyclone,WEAPON,"Sistema de lançamento duplo capaz de lançar uma barragem de torpedos. Devastador contra navios lentos que não conseguem se mover a tempo.

Grande sistema de armas, o lançador da classe Ciclone é listado como tendo dois grandes tubos de torpedo com um carregador interno. O sistema de controle de fogo é vinculado e dispara dois torpedos da classe Ceifador em tandem. Um carregador automático prepara a próxima salva do carregador em segundos.",,,,,
hurricane,WEAPON,"Lança um míssil que se divide em múltiplas ogivas ao se aproximar do alvo. Especialmente devastador contra inimigos com escudos abaixados.

Torretas Furacão são armas da Expansão Tardia projetadas para lançar um pod autopropulsado de projéteis múltiplos. Um computador de mira programa o pod com uma solução de impacto enquanto é liberado. A nuvem de mísseis pequenos liberada é perigosa para todos os tipos de navios. Os mísseis possuem uma ogiva de carga moldada, tornando-os mais eficazes contra blindagens inimigas. Essas características tornam o Furacão uma arma de abate, geralmente disparada apenas por oficiais de artilharia com ordens para destruir completamente seus alvos avariados.",,,,,
mininglaser,WEAPON,"Laser utilitário barato, com fiação fixa para defesa contra mísseis e caças. Longo alcance, mas prejudicado por sua baixa potência.

Um laser de mineração Mk I possui um meio de ganho de gás fluoreto adaptado para combate. O pacote de mira de microasteroides foi reaproveitado para rastrear e mirar mísseis incoming. Quase inútil contra alvos maiores ou blindados. Possui um feixe rastreador de 670nm integrado.",,,,,
pdlaser,WEAPON,"Laser pequeno projetado para defesa contra mísseis e caças, com excelente capacidade de rastreamento, dano decente e alcance muito curto.

Simplicidade, confiabilidade e baixo custo de fluxo caracterizam esta onipresente arma de defesa de ponto. O laser é construído em torno de um meio de ganho de dióxido de carbono combinado com um feixe marcador de curto alcance. Um conjunto de lentes de estágio único sem peças móveis permite que a arma opere por longos períodos sem manutenção. O baixo dano levou à criação do laser ""Reze [que é um] Fiasco"" (backronym).",,,,,
taclaser,WEAPON,"Laser de combate padrão, útil em alcances médios a longos. Uma arma muito versátil, especialmente eficaz contra alvos sem escudo.

O cavalo de batalha das armas de feixe no Setor, o laser tático é frequentemente usado devido ao seu baixo custo de manutenção, versatilidade e facilidade de construção. Possui um meio de ganho padrão de dióxido de carbono, um feixe marcador de 530nm e três conjuntos de lentes. Uma boa arma de apoio para pequenas embarcações, especialmente em engajamentos prolongados.",,,,,
ioncannon,WEAPON,"Canhão de energia de médio alcance que dispara um pulso eletromagnético (PEM) e pode desativar rapidamente sistemas/motores inimigos. Pode se propagar para módulos próximos ao ponto de impacto.

O canhão de íons possui um meio de ganho não padrão que projeta matéria bariônica altamente ionizada em um feixe coerente. Quando o feixe de íons atinge o alvo, ele cria um campo magnético localizado que causa estragos em diversos tipos de eletrônicos, incluindo sensores, ignitores de combustível, módulos de mira, computadores, etc. A arma também funde certos circuitos e pode tensionar levemente os geradores de escudo, causando dano permanente negligível. Raramente é o único tipo de arma instalado em navios.",,,,,
ioncannon_fighter,WEAPON,Canhão de energia de médio alcance e disparo lento que dispara um pulso eletromagnético (PEM) e pode desativar rapidamente sistemas/motores inimigos. Pode se propagar para módulos próximos ao ponto de impacto.,,,,,
irpulse,WEAPON,"Laser de pulso infravermelho eficiente em fluxo que dispara rajadas de energia em médio alcance. Excelente arma para disparos prolongados.

Esta arma é idêntica à maioria dos lasers de combate com um meio de ganho de dióxido de carbono disparado a onze mícrons. Uma fonte de alimentação comutada por Q permite a ablação do alvo, tornando a arma muito mais eficaz do que um feixe convencional, ao custo de um consumo muito maior de energia. Mais frequentemente usado em caças ou fragatas, onde o baixo alcance da arma pode ser compensado pela manobrabilidade das embarcações equipadas.",,,,,
irpulse_fighter,WEAPON,Laser de pulso infravermelho eficiente em fluxo e disparo lento que dispara rajadas de energia em médio alcance. Excelente arma para disparos prolongados.,,,,,
lrpdlaser,WEAPON,"Arma de energia de médio alcance, eficaz para neutralizar ameaças de mísseis e caças. Pode ser disparada por períodos prolongados, mas o dano é inferior.

Um conjunto adicional de lentes elimina partículas auto-difusoras de um feixe padrão de dióxido de carbono disparado em um comprimento de onda de onze mícrons. O alcance estendido permite que a potência, de outra forma baixa, tenha um impacto maior nos alvos. Particularmente útil para destruir mísseis em direção a um alvo protegido por escudo — um laser de defesa de ponto padrão geralmente não tem alcance suficiente para se estender além dos escudos defensivos do navio que deveria proteger.",,,,,
pdburst,WEAPON,"Possui um capacitor integrado que permite que a arma dispare várias rajadas em rápida sucessão se totalmente recarregada. Excelente contra mísseis e caças.

O laser de defesa de ponto de rajada é um refinamento adicional das armas de feixe de defesa de ponto padrão. O meio de ganho comutado por Q é bombeado por pulsos, garantindo que a energia entregue ao meio de ganho dopado com titânio e safira atinja um pico em um intervalo predefinido. O resultado é uma arma que dispara uma vez a cada poucos segundos e é extremamente eficaz para seu pequeno tamanho. O consumo de energia é pequeno o suficiente para que até mesmo alguns núcleos de energia de caças possam lidar com a carga de disparo.",,,,,
pdburst_fighter,WEAPON,"Laser de rajada de alta intensidade e curto alcance, com excelente desempenho contra mísseis e caças. A taxa de recarga é reduzida devido a um capacitor menor do que os modelos padrão, devido aos requisitos de montagem em chassi leve.

O laser de defesa de ponto de rajada é um refinamento adicional das armas de feixe de defesa de ponto padrão. O meio de ganho comutado por Q é bombeado por pulsos, garantindo que a energia entregue ao meio de ganho dopado com titânio e safira atinja um pico em um intervalo predefinido. O resultado é uma arma que dispara uma vez a cada poucos segundos e é extremamente eficaz para seu pequeno tamanho. O consumo de energia é pequeno o suficiente para que até mesmo alguns núcleos de energia de caças possam lidar com a carga de disparo.",,,,,
amblaster,WEAPON,"Canhão de antimatéria de disparo lento e dano extremamente alto, projetado para ameaçar as maiores naves do Setor. Só pode ser usado a curta distância.

O canhão de antimatéria é uma das armas mais complexas existentes. A antimatéria é armazenada em projéteis que possuem seu próprio projetor de campo magnético alimentado, construído na própria cápsula. Para gerar um campo forte o suficiente para conter e ejetar a antimatéria (geralmente pósitrons), o capacitor integrado precisa gastar um tempo considerável carregando. Uma vez que um campo magnético de força suficiente é gerado, o projétil é aberto e a antimatéria é ejetada em direção ao alvo, tendo como principal propulsor a força de Lorentz ao redor do cano da arma.

Extremamente eficaz contra todos os alvos.",,,,,
